YES,  black pussi nigga sayin anyth ahsfreakshow
YES,  cunt go  second without talk weed
YES,  goto insult alway call someon
YES, fat
YES,  text first text all
YES,  curs much
YES,  miss bf well miss limewir sooo shut fuck whini bitch
YES,  first charg phone text bitch
YES,  hoe hoe
YES,  bitch soccer player take sh 
YES,  got someth say ill  concern tweet bitch
YES,   girl  would  singl bc dnt fuck broke bitch get money up
YES,  ive ever offend  sorri
YES,  ive offend  sorri lil bitch sens humor
YES,  annoy hell girl tweet bae day give fuck bitch bae somewher cheat ri
YES,   yr old bitch realli got minimum wage nigga alex think sta cloth line  done 
NO,  today horoscop 
YES,  bitch argu  min like know aint gonna argu  u
YES,  bitch tit ass even get hug one boy get handshak
YES,  give fuck ex bitch problem anymor
YES,   rude peopl sensit littl bitch
YES,   rememb steve blue clue left us bitch ass nigga joe 
YES,  bitch talk bf  
YES,   bitch keg stand pay 
YES,  serious fuck peopl slam break light turn yellow floor shit bitch
YES,  bet hit bitch like game winner
YES,  nigga stop give hoe attent retweet true beauti instead retweet half nake mf
YES,   hoe talent das girl put book info bio get k follow
YES,    one time blind bitch watch movi
YES,   saw xxx thought hoe
YES,  nigga madd gay   teacher give nigga pussi snitch incred
YES,  mauri  year old still expos hoe
YES, garza wanna sleep  outsid nigger tri hang him
NO,  heard talkin trash like find 
YES,   know sure hes littl bitch valeri jarrett hand betcha guy know eve
YES,   well els white ppl get us forget horrif past paint pretti pictur ho
YES,  chile  take greyhound everywher hoe bout fli build fli bermuda 
YES,  watch pa  reunion  hoe even care
YES,  bare walk heel dress bitch tri hard
YES,  teenag got disrespect son bitch ever commend parent easi job
NO,  hope made pot browni right 
YES,  tweet never offend an ne tweet like littl bitch
NO,  pleas win year 
NO,  redneck fool around aux cord 
YES,  ugli peopl taken  
YES,  realli put side bitch contract  
YES,  hate hoe alreadi  
YES,  lmfao bitch got phone 
YES,  nigga develop superpow come get pussi 
YES,  th grade hoe aint loyal 
YES,  sta realiz bae hoe 
YES,  get twerk thickest bitch room 
YES,  white trash warfar pt   
YES,  bitch like  virgin 
YES,  bitch middl school like 
YES,  get unlimit pussi high school 
YES,  pussi ass nigga 
YES,   rememb steve blue clue left us bitch ass nigga joe 
YES,  bitch mall shape like mr incred 
NO,  play soccer cheat girl wear khak colour cargo haircut 
YES,  halloween use holiday kid nation dress like inner hoe day
YES,  hope bird shit face bitch
YES,  bitch that new inform thank
YES,  irrelev peopl talk much shit like fuck bitch
YES,  bae turn hoe 
YES,  turn real  marriott bitch weekend  mansion tonight  adult sw tomorrow 
YES,  bitch think cute guy hunni fake asf like weav even like stfu
YES,  ladi pussi sound like pleas hit dms need scienc project  
YES,  shitti booti ass talm prep ralli bitch yall prepar 
YES, ace dat nigga lame bro unfollow like bitch
YES, ace boss nigga fuk wit boss bitch vice versa
YES, ace  get money nigga da hoe love me
YES, ace wife bitch den repres uso dnt wife da wrong bitch
YES, ace den  nigga say dey fuke bitch shuldnt cuffin 
YES, ace lame bitch alway wanna tri  play real nigga like lame bitch das get treat n cut loos
YES, flash oso told dread get longer gone pop fuck nigga bitch lmao
YES,  tell  beauti like tell everi bitch come sir dobett
YES,  stevi j turn hoe housewif nikko turn housewif hoe swear shit happen
NO,  racist  crew anchor right wing  folk  mock mix gop kid
YES,  what wrong bitch breh 
YES,  hoe woozi
YES, montoya  rio montoya fuck bitch hope see bitch cuz would love tell fac
YES,   lu bitch lover word qualiti qualiti bitch
NO,    even ghetto
YES,  bitch like fuck poni poni like fuck bitch
YES,  hoe wanta 
YES,  yes  judg way dress bitch
NO,  day without laughter day wast 
YES,  hoe hoe
NO, new sign mong kok protest site say fight democraci oppos communist futur 
YES,   gonna make math test bitch tomorrow
NO,  everytim see nelson agholor make play want puke kid gator thank charli cheeseburg
YES, mcinn ask govt cure healthcar like ask retard cure down
NO,  conan obrien mock new call duti game get kill repeat 
YES,  congressman offic admit hell yeah benihana bitch tweet mistak 
YES,  somewher redneck jerk hand hell lose firework accid tomorrow
YES,  yall gotta stop pump ugli hoe head 
YES,  woman want man act like bitch
YES,  ask dis bitch get water  min ago dafuq it
YES,  uncl taught abt sex said bird fuck bee told bang girl hard freckl c
YES,   still need parent permiss stuff littl bitch growup
YES,  water challeng retard fuck
YES, igotem hoe got sever better 
YES,  seat drunk bitch rko 
YES, itmarmar hit wit shotti bitch bet bodi flip  
YES, jay wear thong get pussi check
YES,  nigga mind share hoe
YES,  dumb bitch 
YES,  bitch came club broken neck bitch serious 
NO,  trassshhh  obeamen come weekend trash
NO,  mariano rivera street outsid yanke stadium name giant also similar honor 
YES,  real men ask nude
NO,  reason mermaid
YES,  talkin bout next bitch aint bout shit
YES, horan nippl slay bitch
NO,  crow warn stay away island  u
YES, genuin broke real bitch stick around
NO,  oreo frappuccino 
YES,  chief keef chang rap game said bitch  cooler cooler
YES,  lil wayn said even deaf bitch say h tell blind bitch say gotta see headphon ju
YES,  wale saidnvm nigga trash
YES,  bitch could okay fuck man know girl hoe that it
YES, br smack bitch filter
NO,  yep steve spurrier soa compar alabama yanke theyv ny got biggest payrol win ever
YES,  tyga make think fuck bunch bad bitch 
YES,  catch bitch snitch finger itchin switch
YES,  lil stupid ass bitch fuck  u
YES, txt also suck dick mean act like faggot
NO, txt retard dad roll law good
YES,   hoe everybodi cloth got nerv take pictur man shit crazi 
YES,    stop explain self sorri ass bitch nobodi care eww sound spici 
YES,  peep lot shit laugh caus hoe actor 
YES,  two differ thing hoe know lot hoe think yal know 
YES,  nigga loos bitch bitch snitch 
NO,  charli sheen slam rihanna reject fiance rude idiot bad wig 
YES,    dntlie tight pant loud color look like fag 
YES,  know hoe wishi washi
YES,     boy discov hoe 
YES,   tire fat hoe call thick bitch fat ass cant even bend touch toe witho 
NO,  mind clear bird crash side head
YES,  lmfaoooooooooo trash ass falcant   lmfaooooooooooo stink 
YES,  bitch crazi
NO, bryt riff raff trash
YES,  see bae retweet mention hoe 
NO,  alreadi  jeter arriv plenti yanke memori next year go odd inde
YES, major tell us fuckin barbarian   pussi juic realli help beard grow
YES, thegreat drake said best said nigga act like bitch day
YES,   bitch bitch mom bitch bitch dad bitch fuck bitch whos t
YES,  hate bitch brag bout bf put  singl  
YES,  kill em say
YES,  gucc conceit bitch might be
YES,  benzino bitch readi 
NO, ras elisa tell chose trash environ tri save like hypocrit douc
YES,  tire deal hoe  dick 
YES,  hoe use theit happen excus mean cope wit ho make seem control o
YES,  that nigga get cheat lie face bc denial hoe action tell homegirl it
YES,  women think angel denial hoe action fall facad see past b
YES,  bulli existbitch ass peopl exist stand fuck stop pussi
YES,  fli bitch twitter like 
YES,  one loyal girlfriend woh hundr hoe
YES,  scientist recent discov bitch fact trippin
YES,  bitch get 
YES,  x esj got ugli hoe yeah leon g student aint make better  em fug aint lyi
YES,  bitch possess thot demon 
YES,  alot good girl made twitter becam hoe attent receiv father
YES,  mannn hoe everybodi word love hoe especi  famu
YES,  hoe want sum good dick attent hbcu
YES,  nigga fuck virgin expect scream even moaningbitch virgin fa
YES,  got bomb dick alpha q  kappa iota amptwo professor month  hoe say
NO,  guess confess trash none got post famu
YES,  know bf break w ill becom biggest hoe time ampprob fuck an ne look way bc id s
YES,  bodi count went   one semest  hoe love sex famu
YES,  sigma love eat pussi juic pay  famu
YES,  homegirl fuck alpha littl know sloppi second pussi tast famu
YES,  us dyke get play nigga famu
YES,  track girl best pussi  bethunecookman
NO, com what bright yellow thing ref show main ind cant rememb see one clubmetro
YES,  today day hoe get pass fool
YES,   yall say date lil girl like matur hoe rampag outsid
YES, shit  fuck bitch bruh tri tho
YES, shit  aye g fuck bitch mistak
YES, shit  klutzi bitch
YES, shit caus bitch  tae  kinglut
YES, shit mfs still spot yrs ago beef nigha sleep hoe eat restau
YES, shit mama  us hoe omm  us bitch omm get jam bet snitch omm 
YES, shit pull like look shoe bitch 
NO,  rahal idiot second time year hes wreck someon yellow
YES,  okay michael sam mock manziel johnni mock sam pretend dick mouth hed get a
YES, issu swagggg fuck faggot thirsti eachoth probabl fuck behind redempt
YES, issu swagggg rich son bitch greadi smh
YES,   rememb steve blue clue left us bitch ass nigga joe  
YES,  everi day thank nigga jesus hot wing uncanni abil tend bitch
YES,   last night cool nigga worri bout us bitchesit like time
YES,  love one bucket head hoe 
YES,  bruh alway sooooooooooooooo tire never sleep  like new speci retard disrespect
YES, dych wonder got attract huge bitch
YES,  bravo know nigga bitch nigga got nerv twitter
YES,  charli sheen fuck boss 
YES,  major femal yall gass sell pussi  prostitut  esco  trick  fool 
YES,  often tri help someon cant decid whether want like insta pic like ehh ill throw bitch 
YES,  think  addict nake pictur sit talk bout bitch almost had
YES,  kamehamehaaaaaaa bitch
YES,     word   zero hoe gtgtgtgt
NO, dillema     ik vraag al maanden af hoe de nl per zich al een stel hoeren gaan ge
NO, style  found oreo pocket thank look xx
NO, style bird poop me
NO, style yellow 
NO,  armisticeday cri never absent mock pledg neverforget fallen ancient an
YES,  pay racist elect black dude south pay war women elect first ever woman redneck
YES,   piss either go merit scholar use big word go ghetto fabul talk like  trashi either way i
YES, iamh caus lord know anoth bitch call nigga handsom enteain hell gonna break loos
YES,  someon build next door taunt grill go  think id cut bitch sausag
YES, lessgir amaz simpl girl insan bitch itd easi normal sane ge
YES, lessgirl know moment peopl especi guy excus trust fuck around hoe
YES,  like girl thatv around  nigga realli cuffin communiti pussi
YES,  era  era goe ego 
YES, rn fuck islam pigfuck trash troll   
YES,  boyfriend allow give girl jacket hoe know damn well channel weather cou
YES,  facebook need  button dislik care retard
YES,  joke offend  u
YES,  sorri
YES,  tweet offend  u
YES, stop sensit pussi
YES,  math citi bitch math math citi bitch math citi bitch math math citi bitch     equal  bitch
YES,  pop molli hoe sta pop bih control
YES,  say bitch prove point
YES,  nicer easier h bitch
YES,  ugli peopl  taken  
YES,  freshmanadvic roll backpack get bitch
YES,  mani good singl girl mani hoe taken
YES,  could bitch right ill restrain myself
YES,  bitch eat mad beefdrink henni shmoney danc that pussi alway stink
YES,  fuuuck happen    aint nothin wors bad bitch lost  
NO, k littl rememb lay horrifi bed hand puppet held mock trial convict put hand th
YES,  hairi pussi bitch type got herp
YES,  love bitch never act hollywood
NO, nyrblog yanke even bother show boston man fold franchis cancel basebal
YES, thrush suck giant dick suck skinni dick  suck faggot dick suck nigger dick  suck dick remind me
NO,   total understood twin peak
YES,  think men cheat theyr addict new pussi smell
YES,  nae nae got white ppl late   ate hoe stonnaaaaa  naena 
YES,  fina chief keef trash glad someon said it
YES,   fina  jumanj low key miss bitch
YES, niaman  grandma got tweakin hoe  turnt
YES, slick bitch better play w 
YES, bye  ugh fuckin hate bitch answer call ewwwwwww bye ugh hate ass
YES,   go bitch tread care
YES,  cant stand dumb fuck bitch
NO,  horribl friend read text put phone someth forget repli  ho
YES,  old hoe madddd   slay attir basketballwivesla drayamonday mala
YES,  twelv
YES,  scientist recent discov bitch fact trippin
YES,  text bitch  make wish come true
YES,  ugli bitch take selfi  
YES,  right   mannn hoe like wen school babi da
YES,  bitch fuck fuck brandei go connor fuck connor fuck brandei kid htown helot flex bitch  
NO,  cowboy trash againth nfl bike normal
YES,  brother want put asshol persona get femalesthat happen let pussi control  u
YES,  top ten rapper hoe
YES,hopsin
NO,  alli soldier mock hitler atop balconi reich chancelleri fred ramag  
YES,  hit blunt
NO,     watch mook vs luxneith good mook  close vs hitm
YES, biunt hit blunt
YES,  sex lot guy  hoeand sell crack peopl drug dealer foh hoe
YES,  girl text back slow gotta hit els text watch bitch get defens dwig
YES,  ever call ex fuck side bitch yea  gonna later
YES,  men often rambl retard women appear trashi tipsi lawless lust 
NO,    blessjesus amo  two walk togeth unless agre differentlevel
NO,  that bird
YES,  pla ff hockey suck dude snicker retard hungri
YES,  trust hoe 
YES,  lot bankrol  hoe 
YES, lovem hoe like nigga spend money talk it
NO,  like found edit facebook comment trend topic twitter think id hear abo 
YES,   damn bitch middl school look grown af nude
YES,  funni peopl call fat ugli whore stupid cunt bitch etc one whine abo
YES,  want real relationship  game lie side hoe 
YES, ty   lawd jesus cant real  ghetto real lol
YES,  inbaltimor attract everybi believ niggasbitch regardless realli not
NO,  jihad work accid  taliban fighter kill i deton prematur  celebr
YES,    readi see yall hoe tweet new year new 
YES, gotbunn  lmfaoo never dolo  got nigga old hoe fuck 
YES,        fat bitch whos fat think thick big fine
YES,  side hoe get love  thotolog 
YES,  tho shall type bad bitch thee thing tho shall like  herassfat 
YES,  th day god said hoe everybodi
NO,  last name sinner
YES,  nigga gassin wack ass bitch  
NO,    browni point  u
YES, dread main reason aint got girl caus aint never found  bitch tryna get money wit yall hoe like
YES,  des bitch swear dey faith
YES,  girl know bitch like boyfriend 
YES,  fuck twerk bitch cook
YES,  call peni titan mani bitch went it
YES,  opinion irrelev cunt
NO,  girl tweet might ghetto bring food outsid movi
YES,   brandon annoyingand lil bitch
NO,  isaboss  ghetto ass mofo
YES,  crime nigga wanna eat pussi
NO,  like tweet belief jesus christ pleas respect mock make negat remark
YES,  keshawn main soooooooooo fuck trash
YES,  hoe go depress dude jail bc femal gettn told shit need there
NO,  obama alway necessari protect american peopl defend evolv threat ho
YES,  love bad bitch attitud idk cuti that savag sexi fuck
YES,   avoid commit hoe aint loyal
YES,  bruuuuuuh   kobe last night yell dwight howard bitch ass n 
YES,  fam  faggot kick field goal   got beat   madden
NO,  would never happen noncolor award show  
YES,  fave      aint tryna see  nigger leg bikin 
YES,  cant cool gonna littl bitch time
YES,  leg rub togeth mean pwoosi trash 
YES,  take ass tell bitch pass
YES,  retweet fuck someon bitch
YES, dame never understood whole pissin bitch trend go round like bitch clean mayn
YES,  roast hoe
YES,  african color car push nigger whip
NO,  charli sheen man 
YES,  attent leg aint everybodi especi hippo look hoe
YES,   say hoe wiener heinz ketchup
YES,  gotta get rid trash ass alex smith
YES,  happen old wigga gonorrhea one
YES,  nigga scream like lil bitch 
YES, beautyful chink ass eye 
YES,  yung berg bitch move 
YES,  tell dick good gone wanna tri tell wack gone wanna see hoe gone h
YES,     yea got big hand  big bitch   gon small hand 
YES,  mani bitch strict reli look cant bring noth tabl  like iphon 
YES,  like guy ask number say ugli bitch say no
YES, alot  real shiit niggah 
YES, alot luv deez hoe all
YES, xxviiilii omg two monkey twin never call anoth girl ugli got thicker mustach 
YES, chiefwuk  bitch shoy turnup otf
YES,  bitch get mad stop tri lol
YES,  chrisbrown bitch  hittin woman
YES,  bitch say dick game stupid 
YES, rambo  hoe starleasha heard give uh nigga good ass educ lmao
YES,  abrupt bitch been
YES, uidgaf ion put shit pass bitch
NO,  gator gator bait gatorn
YES, am ungpap am ungpap boy wat dat bitch eatin lunch err day tellin ya
NO, bekoolz food goodexcept rice cook bitch monday week  tootsi
YES, bekoolz rough face hoe kidswho  self esteem issuesmor kid  secur love
YES, bekoolz leav kid unattend caus wanna turn hate feil hoe
YES, dntgivafuk good pussi make nigga cum quick shit faster vine video
YES, dontkiara aint noth  bitch 
YES, floodsyatl  um  exact hoe twat setup
YES, gotdajuic play wit pussi nigga
YES, hateva nigga captain obvious ass tweet treat women lone low self esteem hoe ea
YES,  nun bad bitch link tonight mansionelan finna go crazi
YES,  man order  inch sandwich subway pussi bitch fact
YES,  k michell keyshia cole  bitter h bitch music horizon
YES,  open cold beer becom warm finish bitch
YES,   time outta  bitch gonna know hoe not
YES,  hoe yesterday hoe tomorrow
YES,   hoe best excus happen hoe happen okay admit it
YES,  eat pussi eat veget
YES,  hoe deserv respect ask for
YES,  hoe turn contoionist see ass smile pictur smh hard work thir
YES,  love none hoe matter
NO,  anaconda 
YES, want 
YES, none 
YES, unless 
YES, 
YES, got 
YES, bunz 
YES,hun
YES,  hoe yall chase want 
YES,  fuck girl longer  min still aint bustsh gotta bust loos ass pussi
NO,  cork sole  blaz cork wtl xi
YES, imyella honest nigga biggest roach day bitch someon put shit 
YES,  feel bitch fuck control
YES, itaintb messag homiesdont blow good girl hoe childishin end noth either
YES, itaintb miam good citi alldont believ shit see tv citi trash
YES,  black man make feel inferior hoe  gpa futur simpli fat ass and
NO,  redskin gonna win that  say night
NO,  shhhh
YES,  tbt bitch glad met fuck   gentleman friend 
YES,    bitch benito thought one
YES,   niff yaya nick men talk sit bitch corner listen grown fo
NO,  held like babi bird  come like friend aint loyal  
YES,  like bitch make cut
YES,  ill send dick pic bitch quick 
YES, jack welcom dalla nawfsid texa come hoe shit nigga texa get murder
YES,  bj yall  beatin meat facetim wit bad bitch 
YES,  talk hate men done peni go get man look chick use strap bitch stfu
YES,   lil bitch aint know  never score sidelin hoe
YES, cutthroat scroog mrs harden blowin wanna snap ahh bitch freshmen year damn nea caught a
NO, treasur last week name crippl 
YES,      bow wow look like stress save hoe wear 
YES,  caus somebodi put bad front yall okay call bitch
YES,  entir school talk much beaus cunt
YES,  eat food that hot sta breath like retard dragon
YES,  bitch tell normal get readi best headpussi ever got
YES,  bitch gap    model yall bitch cant tell nothin 
YES,  bitch hate k k bring suck dick get famous  yall bitch suck dick barley get text back soooooo 
YES,  girlfriendsid bitch main chick hoe got ex want back 
YES,  nigga drop outta high school get job mcdonald talkin bout grind okay grind oreo mcflurr
NO,  phone go class teacher say turn trash one song mixtap 
YES,  bitch inconsider smh 
YES,  get drunk bitch tri grab ass get offend well excus bitch thought hoe
YES,  bitch cant finish  inch sub want  inch dick
YES,  text ex bf fight like look cute today aint seen bitch 
YES,  pregnant bitch get bus think suppos give seat like bitch fuck nigga wi
YES,  big sean   pound yet call ever ne lil bitch lil bitch sean lil bitch
YES,  bob marley wrote peac hoe rememb smoke blunt
YES,  deal cyber bull
YES,log out
YES,  still tri hit hoe  
YES,  look thr yearbook think ive done sinc graduat book got hoe ass nigga forgot
YES,    hispan women great pussi wife skill white girl dick suck black chicksca
YES,  trent richardson trash
YES, amybitch call fat a twig bitch like call behind back
YES, amybitch  alway bitch sometim sleep
YES, flashybitch bitch like go talk bitch bitch bitch
YES, thirst nigger made shit coffe
YES,  rememb bitch  
YES,  made homemad chil cornbread dinner watch supernatur fave boy happi saturday bitch http
YES,  pillow talk hoe hate nigga fuck around loos hoe like 
NO,   uncl charli nem lol
YES,  bitch got act crazi hell late
NO,  knick still trash melo sign money even care good win team
YES,  hoe give fuck got girl not
YES,    wait minut  see mad dope costum yall stop tri steal halloween back hoe 
NO, msm raheel mock propphet muhammad way mock lord ram sita   apologis 
NO, neo strong believ bird feather flock togeth
YES,  yay america israel put jew hate musl trash govern pathet sicken
YES,  nigga fuckin faggot 
YES, flowz thot childish wordgrow call bitch hoe
NO,  goe yanke candl
YES,  person   fat bitch relationship pretti women let see answer 
YES, lopez lo still faggot
YES,  nigger ignor 
YES, montana  bromanc pat ant real fuck faggot
NO,  whip 
YES,  gotta ask bitch nude facebook 
YES,  bitch sta new year new bullshit cant undo number pussi thoo
YES,    alright ill meet   fag  fact brian give shit
YES,  bitch aint get none tho   like big butt grab them
NO,  cooki n cream oreo fudg ice cream 
NO,  oreo cheesecak bar 
NO,  oreo ice cream cake 
NO,  oreo ice cream sandwich 
NO,  oreo cheesecak bite 
NO,  reason mermaid
NO,  girl wear beani look cute stylish wear look like member drug cael sel
YES,  reason high school fuck hard ned never made guid anyth past th grade feel fuck
NO,  obama say hes irrit feel repudi lose senat video  
NO,  girlfriend taller respons take trash fight an ne break  u
YES,   kiara small chubbi finger bitch 
YES,  ive notic most bitch whose hair even reach shoulder talk shit
YES,  bitch ugli   daughter 
YES,  bruh chich go month year without see still bae basic ass bitch cant go  miss call with
YES,  get spirit bomb lil nigga   dragonbal z trash debat want
YES,  nigga ask hoe 
YES,  meth browni
YES, kingwalt bruh  w femal swear best friend baddest bitch world
YES, msbrenduh got kick aa class bc laugh guy call pussi black everi time drank
YES, nydiamari fuck bitch make call pap 
YES,  like damn sorri  girl hoe around sex  billion guy
YES,  forget nikko dig booti   sex tape gave head bigger pussi for
YES, splash call bitch
YES, splash guy flis girl that nigga nigga flis back hoe
YES, splash gotta talk shit anoth nigga get pussi weaaak
YES,  wonder call bitch  wonder call bitch pac
NO,  feb 
YES,   good girl woh  bitch
YES,  check joy pain nicca yungjay mme blackkingz 
YES,  jus know nicca yungjay bkent mme 
NO,  may redneck put steak season popcorn 
YES,  gay
NO,  yank walk win 
YES,   hoe there
YES,  know bitch call lovin nigga prolli fuckin it
YES, jen old man white galaxi phone cuz hes fag
YES, jen pussi tote adorb jump bed litter stuck her
YES,  sta wit nuttin hungri got coupl nigga bitch want me
NO,  year still firecashman yanke
YES,  need bitch bring pizza
YES,  fox say cunt
YES,  nigga call bitch fight bitch naw  whomp trick feel  come from
YES,  aint nothin cut bitch off
YES,    keyair angel femal pay promot pay promot hoe angel bitch are
YES,  lmaopoor pussi 
YES,    faggot ure texa fan
YES,    look love one day itll find thenkeep fuckin dese hoe  lo ain
NO,  thank carolina fan  flip birdsfew bottl head stick n stone may break bone aluminum zima 
YES, ikno nigga talk bitch day outdoorpoolpay today 
NO,   happi bihday take spin yellow coup shutemdown 
YES,  got nigga got bitch want pnd
YES,  tv wrestl villain must lie select coward bulli gain unfair advantag bitch moan disr
NO,  there coon classic r kelli usher there classic stevi wonder princ there anyth wrong with
NO,  kickin trash can golf ca yeeye    
YES, kwest  da pussi  min like 
YES, kwest  lupe fiasco retard illegitim son
YES, kwest dnt trust bitch think shud bad girl club
YES, kwest ima buy dat bitch jump rope bitch live jumpin  conclus
YES, lech relationship stop hoe hoe
YES,  bitch tell angl   van watch bitch take  selfi get right 
NO,  alec baldwin mock harrisperri cri forgiven transgress  via 
YES,  annoy cunt
YES,  well mayb whore stupid ugli homeless bitch
YES,  nippl thank bitch 
YES,    damn stupid someon need sit bitch explain communism p
YES,  cuddl tell  beauti  needi bitch
YES,  yall bitch hit mall look new cloth need hit gym  escal cut 
YES,  stupid    gone wife bitch let nigga lick head public
YES,   hoe
YES,  bought hoe tomb stone sinc die attent  rip bitch 
NO,   hour almost  page want slit wrist guess ill settl sleep
NO, basedgod never go full retard
YES,  ever see someon account think wow faggot time cant unfollow bc cant m
YES,   mr krab sold spongebob  cent that knew hoe aint loyalrealist shit ive seen
YES,   bitch too
NO,  luv deez hoe 
YES,  call janoskian faggot janoskian
YES,  me pick   bigger twat jame blunt robin thick
YES,  readi rant gfs dog tear women cant handl liquor get jealous club hoe a
NO,  denver tv air clip dig trash ghetto aurora put black mexican ballot good use 
YES,   straight grizzli would buy gay ass teddi bear bitch alreadi bipolar 
YES,  bitch nobodi like  u
YES,  hoe twerkin birkin poppin coochi gucc bustin wide prada bendin loui
YES,   ugh hes mine bitch hes mine mine that babi man know awar that 
YES,  club   done club saw bitch reject danc man 
YES,  appar sound like countri hick perk kentucki
YES,  brandon dumb fat chunki whore
YES,  fuck bitch
YES, carrabi mike napol toughest son bitch ive ever known
NO,  charli rose coexist israel meshal occupi nation consensus decid ha
YES,  invis celesti judg kill spew hate palestinian celebr politician would
YES,  h buy margarita
YES,  wanna put food bitch pussi take cool pictur get bitch like food pussi
YES,  bitch act like singl post pictur nigga hahaha
YES,  girl friend gotta watch bitch tryna encourag leav  u
YES,  faggot ever k possibl bbm notif
NO,  win brown cle clevelandfan clevelandprid clevelandbrown clevelandspo brown browni 
YES,  hoe gonna hoe matter what
YES,  girl ignor text messag get bother give bitch attent
YES,  nut quot funni caption  nigga gotta hit side bitch th
YES,  noth stop hoe go club 
YES,  thought mansion elan crazi migo wait til boosi gott shut bitch tonight 
YES,  eat pussyrepeat 
YES,  girl say nobodi put em em nigga want bitch girlfriend fix shit
YES,   mfz bitch sellin chicken wing fri
YES,   next person see tweet bitch shit  unfollow  u
YES, tee bliss ghetto jeopardi shit wack 
YES,  babi pussi tight today 
YES,   hoe
YES,   bravo renam bitch yacht club
YES,  lowkey bitch one ride lowkey with
YES,    playen side niggah shit mine omm
YES,  gotta nigga bitch pleas stay dms  tire yall taken girl
YES, gee dumb bitch
YES,  hoe phase over
YES,  alway ugli bitch like  u
YES,  cant put trust bitch
YES,  cant trust none hoe
YES,  hoe give lil sista eye like betta call go jump bitch 
YES,  wat type bitch ass nigga rape innoc femal
YES,  hate care new flash bitch live pleas aha
YES, blow cant never keep bitch caus put hoe out
YES,  pleas pornstar stop say fuck tight pussi
NO,  js coach omar johnson ball throw hit catch matter yanke 
YES,   wanna know gonna go fuck shit go fuck bitch 
NO,  clever   watch burfict make hit mock offici throw flag 
YES,  choke bitch d
YES,  woman yell caus  drink beer  bitch  fuck vacat
YES, garcia  mygirlfriendnotallowedto milkshak let hoe bring one boy yard watch 
YES,  thought justin bieber anymor pussi get arrest canada fight person who
YES,  well bitch biolog said   said  femal cant make babi togeth that  
YES,  yah hoe
YES,  care much hate girl ill never call hoe bitch slut shit lol
YES,  media matter execut behind stoprush campaign blog tranni homo  
YES, rub swear n realest n stay littl bitch shit like that
YES,  burnt pussi lip   
YES,  way fuck bitch 
YES,     fuck pussi that exact let  nigga  talk 
YES,   jacki     
NO,   jacki     
YES,  make everi bitch feel impoant
YES,   pretti dat pussi got  thousand mile book valu fuck 
YES,  real tear      outfit trash dyke outfit got weakkkkkkkk 
YES,  muslim militari honour whatsoev sub human savag slaughter unarm men women children http
YES,    daddi still abus rageahol hospic make doodi diaper like good fag h
YES,  record think dan snyder cunt hypocrisi nfl embarrass point
YES,  sterl cunt point simpli ever ne privat tape convers releas shut fuck up
YES,  thing irrit donald sterl cunt adam silver continu apolog him
YES,  gift shop  museum charg admiss mass grave fuck cunt disgrac
YES, mccloskey hard bigger man person cunt
YES, mccloskey hawkey aveng hes pussi
YES,   love nig
NO, santand deme gallo pinto con carn asadita maduritoyuna milca amor
YES, santand offic hoe shut fuck fuck chism
NO, river charli sheen star new sitcom anger manag therapist what next casey anthoni owner 
YES,  back hoe tho
YES,  chillin w coupl hoe like hoe like nigga act like hoe
YES,  cuz soon sta wackcut shit w hoe girl realli
YES,  look like  fuck bitch tho
YES,  told yall side bitch w motiv power think  sleep
YES,  wonder hoe gonna give halloween back children year
YES,  got hoe sure cant find put lol
YES,  cant deal w go thr got bitch line got ego too
YES,  unfair hoe get dress hoe halloween
YES,  definit bad bitch chang drastic year
YES,  nigga cant even feel bitch pic without girl fuckin get mad smh
YES,  gotta cut carl thoma album call ex say fuck  ruthless bitch lol
YES,  sleep curv realli bitch  slept pm huh smh
YES,  hoe cuz sex bro lol
YES,  hoe cuz attain bro
YES,  woman deal tri best make enteain bad word enteain bitch lol
YES,  date scene wack dog shit super trash
YES,  hoe gon find way wear spandex tellya
YES,  famous nigga ruin game jack price pussi  michael paul budden
YES,  women america overst valu pussi
YES,   ung attract success suppoiv faith man w everyth think bring sole pussi tabl 
YES,  jamei winston nigger
YES, tvc cant hoe say anoth girl hoe hoe cancel out
NO,  download flappi bird  minut ago alreadi delet
NO,  top tip day  want inconspicu elbow gig  wear yellow jacket 
YES,  money cloth hoe car merica
YES,  saw bitch text drive roll window huck beer johnni fuckin patrol keep t
YES,  yeah  quit bitch back pop viagra get horni ass back domin hole o
NO,  yeah kaepernick might bicep like greek god dude look like conceiv probosci monkey http
YES,  yeah sta flex player next week trick play catch pass flip bird smash ass al
YES,   bitch nigga lol
YES,  tweet cant concentr enough read sadlook boob pussi pic
NO,  kik group call pay line old charli barber alway hog call
NO,  lester parasit spider monkey  redeem qualiti ran boat boat attract women c
YES,  money best pussi
YES,  listen twitter  asshol follow stupid cunt mean want piss fu
YES,  porn star fanci talk profession hoe
YES,  fuck bitch get touchdown
NO,  chees cracker lack 
YES,  fuck bitch  aint bitch
YES,  bitch curv dick 
YES,  bitch tit
YES,  crazi girlfriend usual love longer got best pussi 
YES,  loyal pussi best pussi  cus know that 
YES,  bitch got real life hippo pet 
YES,  pussi like 
NO, trib wrote whole game stori orpik shut ov two night row mani mock realli 
YES, doe    love hood bitch god help lmaoooo
YES,    bitch garbag gta  
