YES,  teachers always think slick bitches subtweeting class shit
YES,  bitch arguing dad 
NO,  cant wait wear warm fuzzy sweaters  
NO,  baby monkey snow  crying  
YES,   inches dis wrong fuck wit lame nigga lame bitch
YES,  byron leftwich fucks hard throws kills bitches
NO,   love nig squad
YES,  hey liberalsmeet  future majority leader us senateenjoy payback bitch p stoprush waar http
YES,  retards chanting usa fc dallas game kansas usa
NO,   finally ready mass market skidmarkresistant tighty whities apparently uncrustables already taken fu
YES,  bitches having
YES,    stf faggot clip  holy fucking tittyy shit
YES,  yall hoes instagram rates 
YES, poloking  hoes life
YES,  girls six packs scary flat stomach thats hot enough ripped bitches scary looking
YES, kev cry   thats legal tackle faggot  richhill seriously 
YES,  shave pussy deserve nothing fie head good dick twitterafterdark 
YES,  face bitches expect care 
YES,  time year lightskin hoes swore brown cuz summer tan come back
NO,  paranoid fear sharia right boils christian fundamentalists sole oppressors persec 
YES,  ahaaaa duhh chaysin hoes ever ne 
YES,  gotta retarded skip class college
YES,  kirk aint nothing bitch loveamphiphop
YES,  bruh every time famous celebrity tweet something st person comment hoe talkin bout slap dick d
YES,  even  ung age hoes aint loyal 
YES,  girl get fight girl better ready fade cuz ima knock go help bitch stomp
YES,  lying ass bitch 
YES,  mcdonald employees always rolling eyes pay coins like bitch broke af fuck giving attitud
YES,  hoe
YES,  bitch sneezes close 
YES,  room bitch   tell somethin diy  
YES,  never trust yall cute ass bitch  waiting strike
NO,  godiva chocolate dipped oreos  
YES,  kanye turned hoe housewife niggas said rip good girls forever
YES,  hands feet diy    tell girl pussy stink actually gettin pan 
YES,  marriage ever ne bitches want sleepover sometimes
YES,  nigga tried hate bitch told cornball  nigga 
YES,  host  park  id fuck many  ung bitches
YES,  bitch choosy lover
YES,  niggas tweet wanting good girl giving hoes attention day
YES, cellophane oomf pussy probably taste like krabby patty secret formula
YES, leezy   bitch mom take ass light bill bitch 
YES, leezy   mom lick ass christmas gifts bitch lol
YES, marvz chris brown got chill button sell bitch social media tho like even subliminal buddy took time to
YES, freshley   bitches moral comes sex convenient otherwise hoe th
NO,  new nature area replacing indian boundary parks former zoo expected attract variety migratory birds 
YES,   safe pussy boy looooool 
NO, repo shy bladder group protests rob lowe directv ad 
YES, arrogance hahaha niggas funny ask arrogance shit bet pull lease  bitches 
YES,  best said  theres storm brewing bitch lmao
YES,  aint got time bitches  gotta keep mind mothafuckin riches
YES,  wake like fuck life lifes bitch better fuck right
YES, sidbury  purge come city ima like  bitch active shit 
NO, sidbury  kate uptons leaked nudes today 
YES,
YES,  bunch insecure bitches here
NO,  bc band made ucf band look like trash
YES,  niggas fuck pretty girl w head right  ho got  pair good panties  
YES,  swag swag swag bitch moooob
NO,  ghetto ud wins tonight 
YES,  invite fuck smell pussy across room man aint dinner cook bou
YES,     gone wife bitch let niggas lick head public
YES,  finding female wo hoe record like tryna find nigga wo felony
YES,  bitch look like million dollars wit sum garbage ass pussy
YES,  hate wen bitch fa den like uughh uuu faedno bitch clearly ill let mfa kno wen  fin to
YES,   sorry side bitches better wife eracheck stats lol
YES,  mariners said moms  get free ball caps mothers day basically  ung hoes kids get one lol
YES,  shawty said gone understand america unless went pw school crackers already brainwashed smh lol
YES,  yawl chicks love side bitches  bitches days dreams aspirations step mom 
NO,  bbc american version trash
YES,    karlie acting like hoe wit  niggas show plus two guest appear
YES,  ion ask nobody shit  ever  never problem shit fa people neither damn bitch get thank 
YES,   voice behind mustard beat hoe
YES,  hoes gonna like tonight 
YES, dip aint trippin nothin  dippin somethin homeboy say got bad bitch tonight lilway 
NO,  even though bird fly must land eah
NO,  flappy birds cheat codes 
NO,   know thats trash
YES, daddyx fucks   real talk bitches know fun
YES,  verch damn hate huge pussy
YES,  bitches myspace going nuts
NO,  live street glory die ghetto fame respect fear none pride everything
NO,  oreo cookie pancakes foodporn 
YES,  chunky girl seeks studly man nasty sex head like bitch may well emailed directly s
YES,  shit like  minutes away  clearly desperate need pussy bruh pull 
YES,  bitch begrudgingly fuck likeman big bad man crying like bitch
YES,  tvd theoriginals shows bad ass vampires turn spineless pussys little ooc bitches
YES,  peek boo bitch swag scare kids  thatsfresh whats tygas worst bar tygabars
YES,  apple new iphone software shit maybe ill sue cunts request damages based pussy ive missed b
YES,  boy obviously gonna slaying pussy tonight dressed ninja tule 
YES,   swiggety swag love fag
NO,     charlie strong got man roster nearly quickly texans did
YES, osuhashtag ever look bitch like bitch
NO,  handed flight must good hands bird 
YES,  basic bitches gt basic cable
NO,  bird cous females building beautiful nest bright objects   wildlife 
YES,   ill go say fuck er right pussy  
YES,  dumb bitches broke tv went wal fucked wokeup sma tv lol
YES,  wisconsin iasip nice work bitches
NO,  highest score flappy bird cant beat 
YES,   slapped bitch two weeks
NO,  movie trash
YES,  roses red
YES,  making homemade pickles working funny tweet pussy going make great old lady
YES,  kobe thats man want hoe 
YES,  pregnant bitches get bus think suppose give seat like bitch fucked nigga 
NO,  today  charlie wilson left office ranked alongside lech wasa role defeating communism 
NO,  woman bird turned woman sky nigeria 
YES, alk   tweeting cringiest people dah dana bitch follows r
YES,  ghetto bitches pregnant af smh poor kids 
YES,  swagggg boss ass bitch song got basics thinking theyre models know urplace 
YES,  aw damn hug bitch while
YES,   us nig  light skin dark skin mentality black
YES,  definition real   except bruh let bitch ass babid turn niggas fam htt
YES,  dem hoes swear pussy priceless sell ass day 
YES,  girlfriend accept fact hoes gonna face boyfriend better let 
YES, jaygrant cant like let miss sometimes bitches take overboard shit said give time miss ass 
NO,  coakley go  cant lose races   wow wow    charlie baker governor htt
YES,  honestly kind get offended people ask eyelashes fake fake eyelashes long bitches 
YES, cantkeepup hoes dying attention 
YES, micaela want baby   ung retarded no
NO,  farewell tours fault ever ne three players underachieved yankees year
YES,  love dez right hes trash right weeden theres others open
YES,  shermans bark bite fuck bitch
YES,  get real  fucking fight play play pussy ass niggas
YES,  cure ratchet run course bitches
YES,  go talk hoes 
NO,  colombia suppoer reminds us double bird universal language 
YES,  awkward moment hold door someone use door next like bitch better back th 
YES,  value someone gave title value bitch  clutch win
YES,  hoes friendly althea wants say hi
YES,  low  bunny theyre really looking next bitch smash
YES,  pussy nah work best place weather
YES,  brees need black hoe cheating man work offshore would fuck baby bed w
YES,  outside dick keep dem hoes sick
YES, inside  team hoes 
YES,   got bitches 
YES,  anything said bout moms would led bitch getting stone cold stunner
YES, times aint got time mufuckin fake friends smoke weed fuck hoes nigga drank gin
YES,  wow   whatever fuck assholes theyre niggers look alike me
YES,  tell really feel   little isis faggots usually bags heads anyway
YES,  fuckin ignorant ass niggas dm video counting money n say stuck bitch
NO,   looked like princess bella yellow dress
YES,  make rampb like anymore dudes used make feel good busting wide open call hoe 
NO,  star wars meets charlie brown 
YES,  bitch wearing scarf today loves scarf
YES,  know gonna stalk tweets know dumb fucking bitch
YES,  making first day bitch
YES,  feel like people want commit cut hoes relax sta complacent
YES,  cant take girl serious refers bitch guys dates niggas
YES,   fucked life bitch 
YES,    tony think yr rude little cunt too  ung even know real rock rol
YES,  suppo idiot  teabagger teabagged openwide  
YES,  hey sl thats girlfriend screaming trunk slit throat tied  see aint like
YES, toppin fuck bitch never loved thot
YES,  yung berg trying fuck hoes
YES,  totheov     pussies men throw whammers assholes
YES,  play soccer cheat girls wear khak coloured cargos haircut 
YES,  want attention yet twitter talking getting somebodies dick wet tonight tongue deez hoes g
YES, btchh hoes really built animosity towards reason like whats problem bitch fill cuz  lost
YES,  mfs tell gm damn near every mornin  bitch even tell gm wide tf awoke  wtf type shit 
YES,  bitches call daddy 
YES,   like borderline retarded see andre elite skill level example yep go
YES,  pussy keep calling gettin trouble
YES,   could helped mellie revolving doorshaped head ho quiet balls deep 
YES,  ive work chuckling time  said revealing age keeps pussy fresh 
YES, offad hoes come hoes go revolving cycle 
YES, bo nigga fuck bitch dats ha cat  ima leave y alone fa trifling
YES, fool ima catfish bitch fake arms
YES, fool yall ever normal day mind plays horrible trick give whiff good pussy
YES,  closing eyes shit sometimes bitches able sneak quick nipple lick aint going ham  
YES,  k michelle apa baltimore twitter shed one hoes saying celibate smh
YES, kenn    chaysin love money fuc bitch stress  keep mouth closed cuz can
YES,  ch aint bitch got assyrian kings california peterson 
YES,  cant turn hoe housewife hashtag tupac
YES,  fuck candy eat pussy 
YES,  niggas always wanna talk god gays pussy eating last night aint god ag
NO,   faints   idea many resumes went straight trash 
YES,  karma bitch  
YES, johnson cant appreciate woman enteaining hoes
NO,  dchase berry realize  going to get horror poems wrote abo
NO,  gracias por jugar con el corazon ahora ganarle los yankees  
YES,  stop fuckin jail birds brat niggas thats serious ass play scare shit sus
YES,   hey boy half breed chiricahua apache ass eatmytazer 
NO,  wow
YES,  afraid let feelings show unless bitch
YES,  wish someone would make song hoes aint loyal
NO,  teixeira point tonight yankees
YES,  ina bitch lmao
YES, frmper bitches would cheat nigga give everything ask loyal shawty smh bitches aint shit
YES,  might lot followers bitch third wants fuck second third would hate personality 
YES,  think biggie saw kand burress today would change mind fuxing one ugly xscape bitches
NO,  happy blubloods friday 
NO,  set bluebloods hoping birds perched 
YES, blow bitch aint goofy bitch dat aint loyal 
YES, e bitches reality twisted
YES,      assuming got cup   pussy got bicep wtf 
YES,  eager hoe even read    twitpic selfie wearing leotard http
YES,  bitch talking abt bitch face 
YES,  bitch blew high  high drugs 
NO,  anaconda want none unless defeat huns son 
YES,   fasho officially hired bitch
YES,  mustard yellow
YES,  mother fuck flappy bird
YES,  cant spell be nd without hoe
YES,  getting bitches 
NO,  atlanta   houston many trash drivers
NO,  men trash homeboy cheating tell wifegirl break family lolno
YES,  chicks would get tired dr dre calling bitch go listen jodec talk theyd give hous
YES,  jeans bluer denabitch let lie hes sick   know pussy wast overrated ht
YES,  never knew possible look like buy pussy still look cool tha
YES,  might hoes stroll jokes aside  livemilz dej loaf dress like jerome h
YES,  tell bubba alabama african black hes gonna call nigger extra hard er
NO,  always interesting see people trash la liga react products la liga premier league clubs
YES,  niggas like got hoes flo   
YES,  broke hoes  words face
YES,  new orleans bitch  serious
YES,  bitches aint shit swear think poppin cause instagram famous
YES, nmoney  male rap aist talking money bitches drugs niggas wanna hear shit
NO,  poly finae plays yankees right
NO,  spent good twenty mins trying teach bird skyr theme song realized bird
YES, lexis candace idk think niggas like getting head gay  bitch 
YES, lakerking horrible   invader z trash
YES,  drink bleach bitch   uda done thing teamzimmerman
YES,  hoe tho right  
YES,  curve tf outta hoes 
YES, datzme fuk chill shit  go   hoes real quick 
YES,  loyal girl really truly come sma mouth arguments hoe let please cause she
YES,  wifey material come often better recognize rider end hoe
YES,  poohx fat bitch ruined everything  fuck though super burnt
YES,  run niggah imma let know 
YES,  sike nah  bitch havin buggin
YES,  shits dry bitch ask water shit 
YES,  prolly like niggah really give fuck feel 
YES,  shave november aka month crush pussy let free muzzy rides begin baby
YES,  st time eating pussy thought supposed literally eat ended biting clit really hard 
YES,  hits blunt 
YES,   dudes probably think eating pussy sucking pussy lips  lmaoo
YES, fope lt buying bitches vehicles
NO,  lo gehrig  hand fractures career played  straight games
NO,  mistakes showing late work running red lights even forgetting  take trash aint  
NO,  polly want cracker dumbto 
NO,  smash windshields   birds bees coors light drinkers know wer
YES, hoeless hoe leaving mans house right costume on
YES,  bulls still winning title bland ass offense pa still pussy darkskin niggas staing line u
YES,  want fuck bitches listen conway twitty
YES,  hoes aint loyal
YES,  pussy got  body counts dead pussies  lives 
YES,  shoutout main bitch 
YES,  put pussy make want nobody else
YES,  know pacer fans stayed clownin rose mass suicide watch karma fat bitch wit beard 
YES,   murder pussy
NO, realtalk  mo claiborne trash cant say enough fam 
NO,  illegals bringing diseases across border contagious patients separated others yellow tape pregnant teens http
YES,  fuck disgusting nigger movie captain phillips red carpet oscars fuc
YES,  strong black women simply bitch wanna argue every single thing
NO,  st time tom brady era patriots sole possession last place afc east 
YES,  ugly   either gay nigga hating ass bitch 
YES,  recap dem governor candidate sc calls gop candidate whore txdem gov candidate mocks gop candidates di
YES, tae three lil skinny bitch throw ha like frito 
YES,  fuck hoes fuck niggas thats fuckin hoes
NO,  birds fish l river 
YES,   glad bey shitnow bitches wit one shaved side go ahead shave side too
YES,  lebron bitchdrake performed torn acl mtv awards
YES,  hate bein nice hoes bro 
YES,  apparently  likes takin pictures hes eatin pussy
YES,  tierra marie  princess roc
NO,  rick scott beating win number  counties charlie crist  flgov
YES,  waterproof lab coat case drown pussy swag
YES,  hate people leave trash car
YES,  lla jammin sad songs smoking squares thinking bout bitches lmfao
NO, grillo the crow would eat bear mt  obviously mt  bear saves drowning crow  an
YES,  black women need stop referring sisters hoes bitches really aint good look
YES,  love stripper bitches
NO, mainez happy bihday cotton picker 
YES,  bitch got many teeth mouth
YES,  fuck ill make feel bad fuck guys ill call hoe fuck ill thi
YES, car oops mean tweet yes random dvring bitch 
YES,  signature whitebitch move profusely apologizing late full starbucks cup hand
NO,  right newscenter  projecting charlie baker govelect razor thin margin  wcvb
YES,  lot ppl look like fuck bitch think ms goldschmied  u
YES,  mad telling facts embarrassed urself acting like bitch
YES,  go die hole bitches 
YES,  happy bihday nicest faggot ever  
YES,  bitch wanna roll fucking blunt
YES,  cant pass asvab might well go full retard
YES, mariners    time childish games fight bitch
YES,    nig
NO,   called charlie baker concede around  morning plans address suppoers wcvb
YES,    saw girl scratch private today mean fuck right pussy lmaoooo
NO,  new bus stop guy across street yelling david lee roth kicks swooping crows learn karate
YES,  ima sta fuck buddies save lives program match dry bitter ass folks wit good dick pussy
YES,  juice dead bitch ass sonsofanarchy
NO, gulfwings think zlatan even class way talks trash
YES, montana  bitch prolly hit bitch  bitch gone bang shit  bitch proll hit
YES,  ive made hoes second guess lol
YES,   really hate skyler like loaning money even like bitch wtf
YES,  bitches act hard stay getting ass beat 
YES,   hit pussy  
YES,    bitch could went als noooooooo 
YES,   omg nigger
NO,  hes trash   early call austin rivers draft bust 
YES,  thewhite coward pussy
NO,  came training camp today find charlie batch asleep curb
YES,     gave move lil nigger push smh 
YES,  says hoe 
NO,  crew women hillbillies gangsters wthe director itsawrap     
YES,  nigguh chris paul
YES, pussy  coolest bitch 
YES,  follow dog k bitches   made golden retriever bitch today park http 
YES, beauty  pledge allegiance pussy
YES,  guy ever called names bitch slut blah blah id never ever think twice like fuck i
YES, lfe  nah nigga blowin dick salmon smoking exotic bitch blowin os 
YES,  fucked bitch get mad nothing new fuck everybodys bitch thesethotsareforever ne
YES,  smashed dat pussy wet 
YES,  might see bitch forget hit it
YES,  woke tryna fuck bitch
YES,  bitch get twitter text back love u
YES,  love hoes 
YES,  wash bird shit broomdisgusting creatures redstwitterfam sweep
YES,  rejects constantly call house threatening rape mom karmas bitch rot hell faggots
NO,  bad want something meaningless bad willing work thing want xs intense ho
NO,  taakstraf herkenbaar hesje je eigen bu pleit er al jaren voor weet hoe bevreesd ik er ooit voor dak er te wer
YES,  pours  bitches hair makeup every single day
YES,  dorks fucking bitchmagnets sorry
YES,  personality test results basically say bitch crazy
YES,  female cock block called clam jam
NO,  fake friends different shadows stick around brightest moments disappear darkest ho
YES,  pigs drink  gallons water every day still thirsty hoes
NO,  pink albino dolphins extremely rare exist wild 
NO,  jim twoman doowop performance went live  utube  fallontonight htt
YES,  stoner chicks gt drunk hoes 
NO,  kids say much parents pay everything  michele paying every bill cant complain abo
YES,  hoes aint solid x laugh hard females dms av picture the
YES,  real bitch want soft nigga
YES,  hoes aint loyal
YES, xxx ex bitch keep tryna next bitch called tha day told give rest bitch
YES,   bitch betta haha care love
YES,  convinced hitler faggit bitches kids leather uniforms wanted alone closest men lock
YES, witchomans fuck michigan many wanna thugs ask yall pussy  bitch next year
YES,  know boyfriend saturday night fucking bitches thats hes at
YES,  niggas want virgin porn star bitches want dangerous safe nigga
YES,  watch beta watch bitch nigga
YES,   fifty bucks says dense cunt thinks say totes reg unfollows bc said cheerleader countdo
YES,  spent whole fucking life apologizing enough cant cut nip fuck booze drug inadequacy out
NO,  yankees acquire chase headley padres yangervis solae rafael depaula
YES, munk want get treated like ho stop dressing like one want stop getting treated like thug
YES,  bitch 
YES,  today bitch today    soooo black feminist know pointless i
YES,  mentions 
YES,  liberals threaten life everyday mind  total jackass butt h pussies right 
YES,  looters ferguson retarded risk arrest get free food ebt already pays food lo
YES,  longer run business n america unless deemed acceptable  political group retards known democr
YES,  ppl quick  bitch somebody aint em  times outta  aint shit person
YES,  pa hoe gon play trade deadline dislike guy yea helped bring two chips soft a
YES,   curved regular niggas daily especially us austin niggas damn yellow ppl 
YES,  trust nobody
YES,  penis lives sad life hair mess family nuts neighbor asshole best friend pussy owne 
YES,  resisting urge smack bitch 
YES,  bruh bitch possessed thot demon 
YES,  used hair throw kicked head called bitch  
YES,  son bitch moment walking around house socks step random wet spot
NO, nyc wow basically told daughter want mocha colored grandbabies htgawm
YES,  statistics lie like gun control queer guy fd
YES,    true need sleep make gainz bruh hoes stay mirin p 
YES,  white girls talk ghettoltltlt cute
YES,  girls anchor tats hoes
YES,  look mirror see pussy ass bitch sits pees
YES,  sapiosexual jim neutron brain blast showed  intellectual put pussy chainwax
YES,   fuck bitch happy like damn boosie fucked bitch lmao
YES,  distance fucking bitch
YES,  rinko brad     zp big booty hoe
YES,  yeah eagles definitely finishing th division year bitches
YES,  robin thicke much get paula back pussy 
YES, airwalker cable crib year give damn bout tv show like hoes n hip hop
YES, boysmooth man yall hoes gotta chill going natural bullshit actually pull rest 
YES,  saw men saying arguing women gaywhats knew yall really try hard bitches attention don
YES,  random hoe heard
NO,  think clips thunder wouldve gave heat good wellthe east trash
NO,  oreo cheesecake bites 
NO,  deep fried oreos   
NO,  oreo drumstick 
NO,  oreo ice cream  
NO,  ultimate chocolate chip cookie n oreo fudge brownie bar 
NO,  oreo cake 
NO, bibie oreo ice cream cake 
YES,  nerve bitches champaign
YES,  hoes aint loyal 
NO,   worlds mammals birds reptiles amphibians fish vanished    
YES,  relationship     know hoes know count 
YES,    today bitch hw
NO,  foxnews projects w ming senator mike enz defeat democratic challenger charlie hardy election
YES,  instagram place find thirsty hoes connects time 
YES,  every frat gay brothers pull hella fine bitches paies  sigma alpha epsilon
YES,  eatin pussy right push gtgtgt 
YES,    lets go pick dat bitch  dollars hml brogod
YES,  cold penguin pussy
NO,  an ne hate charlie sheen 
YES,  niggas waiting light skin bitches respond dm like  
YES,  happens niggas gas ugly bitches 
YES,  tamm shawty fine breath stank da heisman dat hoe 
YES,   bad bro dem hoes heat tho 
YES,   bouta grab dem hoes yeterday outta hook ups 
YES,  fuck bitchesget money
YES,  females make hoe look easy like damn girl shit bother soul sometimes  
YES,  black pussy nigga sayin anything ahsfreakshow
YES,  cunts go  seconds without talking weed
YES,  goto insult always call someone
YES, fat
YES,  text first text all
YES,  curse much
YES,  miss bf well miss limewire sooo shut fuck whiny bitch
YES,  first charge phone text bitch
YES,  hoes hoes
YES,  bitches soccer players take sh 
YES,  got something say ill  concerned tweets bitch
YES,   girl  would  single bc dnt fuck broke bitches get money up
YES,  ive ever offended  sorry
YES,  ive offended  sorry lil bitch sense humor
YES,  annoying hell girls tweet bae day give fuck bitch bae somewhere cheating ri
YES,   yr old bitches really got minimum wage nigga alex thinking staing clothing line  done 
NO,  todays horoscope 
YES,  bitches argue  mins like know aint gonna argue  u
YES,  bitches tits ass even get hug one boys get handshake
YES,  give fuck ex bitch problem anymore
YES,   rude people sensitive little bitches
YES,   remember steve blue clues left us bitch ass nigga joe 
YES,  bitches talk bf  
YES,   bitch keg stand pay 
YES,  seriously fuck people slam breaks light turns yellow floor shit bitch
YES,  bet hit bitch like game winner
YES,  niggas stop giving hoes attention retweeting true beauty instead retweeting half naked mf
YES,   hoe talent das girls put booking info bio get k followers
YES,    one time blind bitch watching movie
YES,   saw xxx thought hoe
YES,  niggas madd gay   teachers giving niggas pussy snitching incredible
YES,  maury  years old still exposing hoes
YES, garza wanna sleep  outside nigger trying hang him
NO,  heard talkin trash like find 
YES,   know sure hes little bitch valerie jarrett hand betcha guy knows eve
YES,   well else white ppl get us forget horrific past paint pretty picture ho
YES,  chile  taking greyhound everywhere hoes bout fly building fly bermuda 
YES,  watched pa  reunion  hoes even care
YES,  barely walk heels dress bitch trying hard
YES,  teenagers got disrespectful sons bitches ever commend parents easy job
NO,  hope made pot brownies right 
YES,  tweets never offended an ne tweet like little bitch
NO,  please win year 
NO,  rednecks fool around aux cord 
YES,  ugly people taken  
YES,  really put side bitch contract  
YES,  hate hoe already  
YES,  lmfao bitch got phone 
YES,  niggas develop superpowers comes getting pussy 
YES,  th grade hoes aint loyal 
YES,  sta realizing bae hoe 
YES,  get twerk thickest bitch room 
YES,  white trash warfare pt   
YES,  bitches like  virgin 
YES,  bitches middle school like 
YES,  get unlimited pussy high school 
YES,  pussy ass nigga 
YES,   remember steve blue clues left us bitch ass nigga joe 
YES,  bitch mall shaped like mr incredible 
NO,  play soccer cheat girls wear khak coloured cargos haircut 
YES,  halloween use holiday kids national dress like inner hoe day
YES,  hope bird shits face bitch
YES,  bitch thats new information thanks
YES,  irrelevant people talk much shit like fuck bitch
YES,  bae turns hoe 
YES,  turn real  marriott bitches weekend  mansion tonight  adult sw tomorrow 
YES,  bitch think cute guys hunny fake asf like weave even like stfu
YES,  ladies pussy sounds like please hit dms need science project  
YES,  shitty booty ass talm prep rally bitch yall preparing 
YES, ace dat nigga lame bro unfollowed like bitch
YES, ace boss niggas fuk wit boss bitches vice versa
YES, ace  get money nigga da hoes love me
YES, ace wife bitch den represent uso dnt wife da wrong bitch
YES, ace den  niggas say dey fuked bitch shuldnt cuffin 
YES, ace lame bitches always wanna try  play real nigga like lame bitch das get treated n cut loose
YES, flash oso told dreads get longer gone pop fuck niggas bitches lmao
YES,  tell  beautiful like tell every bitch come sir dobetter
YES,  stevie j turned hoe housewife nikko turned housewife hoe swear shit happen
NO,  racists  crew anchors right wing  folks  mocks mixed gop kids
YES,  whats wrong bitches breh 
YES,  hoes woozy
YES, montoya  rios montoya fuck bitch hope see bitch cuz would love tell fac
YES,   lu bitches lover word quality quality bitches
NO,    even ghetto
YES,  bitches like fuck ponies ponies like fuck bitches
YES,  hoe wanta 
YES,  yes  judging way dress bitch
NO,  day without laughter day wasted 
YES,  hoes hoes
NO, new sign mong kok protest site says fight democracy oppose communists future 
YES,   gonna make math test bitch tomorrow
NO,  everytime see nelson agholor make play want puke kid gator thanks charlie cheeseburger
YES, mcinnes asking govt cure healthcare like asking retards cure downs
NO,  conan obrien mocks new call duty game getting killed repeatedly 
YES,  congressmans office admits hell yeah benihana bitch tweet mistake 
YES,  somewhere redneck jerking hand hell lose firework accident tomorrow
YES,  yall gotta stop pumping ugly hoes heads 
YES,  woman want man acts like bitch
YES,  asked dis bitch get water  mins ago dafuq it
YES,  uncle taught abt sex said birds fuck bees told banged girl hard freckles c
YES,   still need parents permission stuff little bitch growup
YES,  water challenges retarded fuck
YES, igotem hoes got several better 
YES,  seat drunk bitch rko 
YES, itmarmar hit wit shottie bitch bet body flip  
YES, jay wear thong get pussy check
YES,  niggas mind sharing hoes
YES,  dumb bitch 
YES,  bitch came club broken neck bitch serious 
NO,  trassshhh  obeamen come weekend trash
NO,  mariano rivera street outside yankee stadium named giants also similar honors 
YES,  real men ask nudes
NO,  reasons mermaid
YES,  talkin bout next bitch aint bout shit
YES, horan nipples slay bitch
NO,  crows warned stay away island  u
YES, genuine broke real bitches stick around
NO,  oreo frappuccino 
YES,  chief keef changed rap game said bitch  cooler cooler
YES,  lil wayne said even deaf bitches say h tell blind bitch say gotta see headphones ju
YES,  wale saidnvm nigga trash
YES,  bitch could okay fucking man knowing girl hoe thats it
YES, br smack bitch filter
NO,  yep steve spurrier soa compared alabama yankees theyve ny got biggest payroll win ever
YES,  tyga makes think fucking bunch bad bitches 
YES,  catch bitch snitch finger itchin switch
YES,  lil stupid ass bitch fuck  u
YES, txt also suck dick mean act like faggot
NO, txt retards dads roll lawful good
YES,   hoes everybody clothes got nerve take picture man shit crazy 
YES,    stop explaining self sorry ass bitch nobody care eww sound spicy 
YES,  peep lot shit laugh cause hoes actors 
YES,  two different things hoes know lot hoes think yal know 
YES,  niggas loose bitch bitch snitch 
NO,  charlie sheen slams rihanna rejecting fiancee rude idiot bad wig 
YES,    dntlie tight pants loud colors look like fag 
YES,  know hoes wishy washy
YES,     boys discover hoe 
YES,   tired fat hoes calling thick bitch fat ass cant even bend touch toes witho 
NO,  mind clear bird crashed side head
YES,  lmfaoooooooooo trash ass falcants   lmfaooooooooooo stink 
YES,  bitches crazy
NO, bryt riff raff trash
YES,  see bae retweet mention hoe 
NO,  already  jeter arrived plenty yankees memories next year going odd indeed
YES, major tell us fuckin barbarian   pussy juice really help beard grow
YES, thegreat drake said best said niggas act like bitches days
YES,   bitch bitch moms bitch bitch dads bitch fucking bitch whos t
YES,  hate bitches brag bout bf put  single  
YES,  kill em say
YES,  gucc conceited bitch might be
YES,  benzino bitch ready 
NO, ras elisa tell chose trash environment trying save like hypocritical douc
YES,  tired dealing hoes  dick 
YES,  hoes use theit happened excuse means cope wit ho make seem control o
YES,  thats niggas get cheated lie face bc denial hoe actions tell homegirls it
YES,  women think angels denial hoe actions fall facade see past b
YES,  bullying existbitch ass people exist stand fuck stop pussy
YES,  fliing bitches twitter like 
YES,  one loyal girlfriend woh hundred hoes
YES,  scientists recently discovered bitches fact trippin
YES,  bitches get 
YES,  x esj got ugly hoes yeah leon g students aint making better  em fugly aint lyi
YES,  bitch possessed thot demon 
YES,  alot good girls made twitter became hoe attention receive fathers
YES,  mannn hoes everybody words love hoes especially  famu
YES,  hoes want sum good dick attention hbcu
YES,  nigga fucked virgin expecting scream even moaningbitch virgin fa
YES,  got bomb dick alpha q  kappas iota amptwo professors month  hoe say
NO,  guess confessions trash none got posted famu
YES,  know bf breaks w ill become biggest hoe time ampprobably fuck an ne looks way bc id s
YES,  body count went   one semester  hoe love sex famu
YES,  sigmas love eat pussy juice pays  famu
YES,  homegirl fucked alpha little know sloppy seconds pussy taste famu
YES,  us dykes get play niggas famu
YES,  track girls best pussy  bethunecookman
NO, com whats bright yellow thing ref showed mains ind cant remember seeing one clubmetro
YES,  today day hoes get pass fool
YES,   yall say dating lil girls like mature hoes rampage outside
YES, shit  fucked bitch bruh tried tho
YES, shit  aye g fucked bitch mistake
YES, shit  klutzy bitches
YES, shit cause bitch  tae  kinglute
YES, shit mfs still spot yrs ago beefing nighas sleeping hoes eating restau
YES, shit mama  us hoe omm  us bitch omm get jam bet snitch omm 
YES, shit pull like look shoes bitch 
NO,  rahals idiot second time year hes wrecked someone yellow
YES,  okay michael sam mock manziel johnny mocked sam pretending dick mouth hed get a
YES, issue swagggg fucking faggots thirsty eachother probably fuck behind redemption
YES, issue swagggg rich sons bitches gready smh
YES,   remember steve blue clues left us bitch ass nigga joe  
YES,  every day thank nigga jesus hot wings uncanny ability tend bitches
YES,   last night cool niggas worried bout us bitchesits like time
YES,  love one bucket headed hoes 
YES,  bruh always sooooooooooooooo tired never sleep  like new species retard disrespect
YES, dych wonder got attractive huge bitch
YES,  bravo know nigga bitch niggas got nerve twitter
YES,  charlie sheen fucking boss 
YES,  majority females yall gassing selling pussy  prostituting  escoing  tricks  fooled 
YES,  often try help someone cant decide whether want like insta pic like ehh ill throw bitch 
YES,  think  addicted naked pictures sit talking bout bitches almost had
YES,  kamehamehaaaaaaa bitch
YES,     word   zero hoes gtgtgtgt
NO, dillema     ik vraag al maanden af hoe de nl pers zich als een stel hoeren gaan ge
NO, styles  found oreo pocket thanks looking xx
NO, styles bird pooped me
NO, styles yellow 
NO,  armisticeday cry never absent mocks pledge neverforget fallen ancient an
YES,  pay racists elected black dude south pay war women elected first ever woman redneck
YES,   pissed either go merit scholar use big words go ghetto fabulous talk like  trashy either way i
YES, iamh cause lord know another bitch call nigga handsome enteain hell gonna break loose
