YES,karma is theeeee biggest bitch
YES,karma sure is a bitch lol
YES,karmas a bitch huh
YES,karmas a bitch
YES,karmas a bitch i guess you should of loved the old me
YES,karmas a bitch and so are you youll be getting along just fine real soon
YES,katey an voka made the hoes in the background popular
YES,katys grand exit tonight from firehouse gtgtgtgt
YES,kawasaki dating a faggot smh
YES,kayci and i greet each other by saying hey cunt like it makes me lol
YES,keep dem poo hoes off ya tl b
YES,keep doing your thing kid people why soon realize your a lying faggot
YES,keep it g i never fucked a squier bitch 
YES,keep it real keep it real keep it real keep it real nigga say he fucked my bitch and he couldnt wait to squeal
YES,keep it realer than the next bitch no need for u to ever sweat the next bitch indeed
NO,keep those away frm charlie day   just once in my life id like for someones favorite pa of my body to be my disgusting knees
YES,keep to myself this year bitches reckless
YES,kenny lee gotta be da only light skin nicca dat eat chitlins 
NO,kentucky fried cater to da white folk no colored menu
YES,ketchup on tha beat hoe
YES,kevin ha  bitch
NO,khloees new backpack that we colored last night  
YES,khole kardashian pregnant by french montana
YES,kick dem fucc niccas out da spot
YES,kick down your door and smack that bitch   make me wanna ride past ya house and sit
YES,kick that bitch right in the pussy
YES,kicking bitches out the house like pam
YES,kicking niccas tf outcha mentions like 
YES,kids a bitch
YES,kids dont put up with your mother calling you a thot she mad because hoe wasnt a cool thing to be called back in her sluttish day
YES,kierstens a bitch squid hands squid hands
YES,kill her body with fourplay her pussy should be so weak from teasing that its impossible to hold back a orgasm during heated sex
NO,kill la kill was trash
YES,killt dat bitch  shmoney bitch    
YES,killin these niccas n i hate all my ex hoes
NO,killing it at home  nba pacers indiana paulgeorge hoosiers basketball hashtag winning 
YES,kim k is alright but honestly so many niggas been in that id rather not and miley got unfollowed that bitch is just strange
YES,kim kardashian look like a tranny with all that surgery
YES,kinda   u mad friend   fat fucking funky nasty ass hoes
YES,kinda just wanna cruise and see if i see that colorful ass bitch walking around best believe there will be one less clown on this eah
YES,kinda want to spit my gum into some bitches hair
NO,king ti vs tip and that troubleman albums all trash
YES,kip tokuda yellow guy working to niggerize the seattle pd died too bad theres another pos hiding in the wings to replace him
YES,kirk hinrich going fucking dumb out that bitch
YES,kiss imo this conductor its  am have some couesy you bitch
YES,kiss imik this bitch just added another  seconds to her story i think its a new record
YES,kissing that bitch but she sucking me
NO,knock em down wit sum chunky 
YES,knockin a dent in dis big bitch fwm everywhere  
YES,know that karmas too real hope you doin cool but still stupid ass bitch i aint fuckin with yoooou
YES,know that the bad bitch got ittt 
YES,know why birds dont wear pants
YES,know why the ultimate warrior died god loves fag toosoon  he was an antigay crusader so a little light jokes are necessary
YES,know you didnt see it but i know you bitches heard it
YES,know you dont like me cause youre bitch most likely does
YES,knowing what you want doesnt make you a bitch it makes you a woman who wont settle for anything less than what she deserves
YES,known to take a nigga bitch real quick
YES,kobe bryant is such a bitch grow up pussy
YES,kobe aint no hoe
YES,kobe is fat amp im white   some people just retarded lol   yall really think kobe fat tho give me a break
YES,kobe to dwight you a soft muthafucka and you a bitch ass nigga lmaooo
YES,krakin this bitch ipem at  who sippin wit me elements 
YES,kratataaaaa swag bitch
YES,kyles a bitch
YES,l niggas will rock anything a bad bitch post post on these social sites i just want a nigga to sniff a fa off my ass crack like dope
NO,la mquina
YES,la is the only place where you will see some of the baddest bitches in the world 
YES,literally gatsby fat hoes hold a nigga down
NO,lmao joe was calling whitehouse offering advice yeah the president cares what a disgraced former redneck house guy from fl says morningjoe
YES,lmao     yes amp no   is it ok to beat a bitch up over some tweets or nah 
YES,lmao   post away about this bitch ive seen all the memes the word has to offer in regards to me i honestly dont care
YES,lmao   you a bitch and rihanna always gonna be badder than kamehameha 
YES,lmao did u really just call me a hoe lol    yeah you hoe
YES,lmao what a comeback    says the twat with the sides of her head shaved like a damn asshole
YES,lmao twitter little bitch ass site  i need to sta using this hoe more
YES,lmaoo   tyga wife hoes and teenagers his life sucks
YES,lmaoo beans   this bitch is so stupid smh 
YES,lmaooo  gasp that bitch
YES,lmaooooooo   record scratches   damn twitter famous bitches out hea strippin  
YES,lmfao  i found my diary me complaining about you being a bitch  tbt im dead 
YES,lmfao   shut up u slutty white hoe   didnt know the pats got destroyed tonight lmfaoooo
YES,lmfao stupid bitch tells me at the door they already staed and to come back ummmm nah
YES,lmfaoo somebody commented on my book saying i need medical attention bitch you the one reading it 
NO,lmfaooooo bye  american spos trash soccer and hockey the best spos
YES,lmfaoooooo gay as fuck    get these two faggots off my tl 
YES,lmaoooo   gucci really ass but for some hoes ill bump a couple songs
YES,lmaoooo    no shade taken its swahili for ho and like densuaw lol
YES,lmaoooo  jesus healed folks wit leoparcy but yall hoes wanna get leopard print tattoos
YES,lol  i just remember that same bitch said she liked my hair then asked is it yours smfh wut yes 
NO,lol at the benghazi hearings that proved nothing other than republicans only care about taking down pbo foxnews teabaggers
NO,lol theres a talking monkey live on the internet will wonders never cease
YES,lol what bitches yea go get the bouncer we were eye ballin your clearly pussy ass
NO,lololol   freddy still have all the birds doppz still a wet man harry still on parry and we salting
YES,lrg ass nigguh
YES,lsu got a lot of thirsty muching nasty hoes football team stay running thru yall meal ticket wanting hoes lol
NO,laat zihni ozdil met rust jullie gemene trollen hoe durven jullie zijn mening in twijfel te nemen zijn zegje is wet enkuchkuch water
YES,ladies  if your head game better than your pussy
YES,ladies love a real nicca
YES,ladies remember other women including your friends are trifling you speak too great about your nigga other bitches will try him smh lol
YES,ladies you are not a hoe if you fucked on the first night dont let these lonely bitches lie to you
YES,ladies do yall shavewax before visiting ur obgyn or let it grow out  because u dont wanna seem like a hoe
YES,ladies lmaooo    if your pussy better than your personality
YES,lady next to me gon say her cooch is itching amp burning she thinks she got a uti no bitch thats something else down there
NO,lakers are a purple and yellow garbage can
YES,lakers are trash right now
NO,lakers fans will feel the pain the yankees fans are feeling today at the end of basketball season
YES,lamar odom is such a little bitch its pathetic
YES,lame mcs still let hoes in stilettos play them those hoes nothin
YES,lame niggas trash
YES,lame niggaz wait in line wait for bitches wait to create wait for someone else to do shit for them
YES,lashontae a bad bitch times 
YES,last night this bitch was talking bout she wanna smoke amp go to wingstop amp i was the st person she thought about who paying for all this
YES,last time i wore the shi im wearing today i fought a bitch  on no ratchet bs but she yanked the fuck outta this shi
YES,last year i cuffed that bitch well now its ovaaaaaa
YES,lasted year i cuffed that bitch  well now its over 
YES,late night phone convos with my hoomie that nigga a gook
YES,late night studio sessionsbitch i got that workbrickkent ya bitchycgnight life 
YES,latina bitches only
YES,laughin at all yall bitches sullystyle 
NO,laughing at my deck that they gave me yellow and jesus stencils all over it
YES,laughing at these hoes sexy bomb lebron notokay
NO,lauren amp i ate candy we found on the floor during class we are trash
YES,lawd jesus lets pray for these hoes 
YES,lawd i got so many enemies bitches i dont even know 
YES,lebron bout to cry lil bitch
YES,levar buon called shatner a bitch lol
YES,lean wit it rock wit it az niccas lol
YES,leap tall hoes in a single bound
YES,leave a nicca traumatized
NO,leave it  teabaggers  whine about infrastructure when they r the ones who wont pay for it waiting on god to fix it morningjoe
YES,leave it to the bitch thats sharing her pussy with everyone to fuck up the relationship of the only people in love in the house
YES,leave it up to ronson to make my ass laugh when im heated fucking bitch 
NO,leave it up to me it wouldve been in the trash all of it
YES,leave the bitchen to bitches
YES,lebron warm up jacket full then a bitch
YES,lebron gone dunk that hoe like that with ease
YES,lebron is such a pussy always has to get picked up for cramps and shit
YES,left a nice little message in his inbox so he deleted the comment where he called me a bitch  these 
YES,left my calc final singing im a boss ass bitch if thats any indication on how that went
YES,left my last bitch along aint no need for stressing 
YES,leg day made me its bitch
NO,legion of jig 
YES,lemme find out that bitch nigga talking shit
YES,lesbians all be like yoho and scissor me timbers
YES,lesson nfl is  heterosexuals wat else do we need besides michael sam for us fags to get a clue breeders have their thing we have ours
YES,let a bitch be a bitch n a hoe be a hoe
YES,let a bitch say i got a small dick on god ill whip that shit out and show everyone in the room what i got blessed
YES,let a bitch try and set me up  she gone be stuck between a rock nd dis mufuckin glock my bitch bad she terrible 
YES,let a niggah try me
YES,let a nigguh try me  fuck around fuck around fuck around meet his daddy
YES,let her be a hoe why you stopping her
YES,let him fuck his side hoes in peace smh   wish my boyfriend would respond to my texts 
YES,let me delete that for the little bitch repos me to mrolsen 
YES,let me find out floyd mayweather is being a bitter bitch today all on the social networks whohuyou
YES,let me go on my block phase cause you hoes steady coming for me 
YES,let me see them titties bitch ice cream
YES,let me show you how that pussy work   brian mcknight should have more accolades his music is everything everything
YES,let me tell yalli had a glass of something sweetthis bitch brought me a full glass im thinking its the same thing and sta gulping
YES,let me text my hoes gm or sumpin
YES,let niggas hate bitches loving it
NO,let the jig commence 
YES,let the niccas feel on her booty lmao  take her to the hood were they do most good
YES,let them hoes be great  yall bitches be really reaching for the sidetitty look
YES,let these hoes be great 
YES,let these hoes be hoes thats all we know
NO,let this white boy be ghetto
YES,let those bitches keep loving sosa
YES,lets go la suppo my niccas no matter what
NO,lets be serious most fanscallers wanted to run heavily and dink and dunk doesnt work great against a d you cant get extra yrds against
NO,lets cripple the vanity industry how actually sta liking who we are and how we look
NO,lets go for the sweep yankees subwayseries
NO,lets just say the hotel ive been staying at isnt going to want this hand towel back i had no idea i could turn em that shade of yellow
YES,lets not forget kim dont fight i kill hoes 
NO,lets play what will the ghetto white girl with neck tattoos in front of me buy
YES,lets run a train on this bitch
YES,lets see how this goes  lol im using my coupon haha kik dm text or if ya down tweet that hoe lolololol 
NO,lethal bird flu cocktail sent out of lab accidentally went unrepoed  cdc 
NO,lets finish strong yankees
NO,lets go hoosiers iubb  
YES,lets go hoes its sing a long time you know the words trust an believe meeeeee
YES,lets these hoes be hoes thats all we know
YES,lex steele i know yall know him he been knocking hoes off for years and moaning in the process 
YES,libearians can be such pussies thought you believed in self defense yet you want a peaceful revolution
YES,libey and justice for all   go get me a sandwich nigger or ill kill you
NO,libs trash saira blair an yearold republican who won a seat in the west virginia legislature 
YES,life  hussle im not giving these hoes free meals so they can go lay up with the dude they cant get over nope
YES,life aint nothin but bitches and money
YES,life aint shit but bitches amp money
YES,life aint nuthin but bitches and money icecube nwa
YES,life aint shit but bitches an money i pass that weed like i studied
YES,life aint shit but bitches and money
YES,life be my bitch and that hoe move when i say so  
YES,life comes at you fast   guys today i found out that im a side hoe 
YES,life is a bitch but i appreciate her
YES,life is a bitch but every dog has its day
YES,life is a bitch but every dog has its day
YES,life is a bitch but i appreciate her mayne
YES,life is only unfair if youre a cunt
YES,life is too fuckin sho for free bird
YES,life would be so much doper if you could order pussy like you do pizza
YES,lifes a bitch amp then you die
YES,lifes a bitch then you die tony
YES,lifes a bitch and then ya die thats why we get high
YES,light skin girls is the biggest hoes
YES,light skin niccas always wanna try to be ike turner lol    only if u can take one back
YES,light skin niggah 
YES,lighting my pretty ass up w them yellow stars lls
YES,lightskins and spanish girls be acting like breaking niggas heas is a necessity stop being cruel bitch
YES,lightskins be like   yall got me fuck up im dicking down them young pv bitches for there refund check i got to pay rent
YES,like buddha gives a shit about obama or some other fuckin nazi fuck socialist retard with a fuckin iphone dont make me laughgt
YES,like  hoes aint gone be satisfied until some more bodies come up missing in hattiesburg  let me be the first to tell you
NO,like baathists before them isis amp al qaeda suppoers rivalry is as absurd as their cause  battling for whos the more authentic jihadi
YES,like hello my feet were clearly on the back of the desk bitch
YES,like i cant have niggas thinkin hotep talk time is apa of my pay sets
YES,like i said fuck a lebron his fan base bandwagons dick riders amp loyal ass eaters i dont like bitch niggas amp those that love one
YES,like nike bitch just do it
YES,like a skinny model boney bitch
YES,like a woman to tell you what she wants you to do without sounding like a bossy demanding bitchthe a to that is sexy
YES,like bad kids bitch we reckless
YES,like bitch 
YES,like bitch that aint even attractive smh
YES,like bitch y u aint do that in the first place
YES,like bitch youre a man that means you dont show fear or pain you be strong when others cant
YES,like damn hoe i gave you a chance when you was average why you aint beauty make over when we was together
YES,like dont play with me bitch
YES,like freaky bitch but i fucks with her
YES,like fucc i got into it wit my mama ajay the damn lunch lady duddy montea lowkey amp some lit raggedy hoe  all in one day
YES,like god damn you diy bitch
YES,like keke say real niggas got a hea too it just take a real bitch for him to show it
YES,like lex so fine she can have all my hoes imma make my husband by her a lamborghini
YES,like literally after im done texting someone when i dont text back i slide the bitch to the left  id win that money
YES,like my rd grade teacher used to say you either eat pussy or you are one whats it gonna be  
YES,like my momma said dont waste yo time on plzing des fake ass bitches and bum ass dudes cause they aint gone get u nowhere but pregnant and
YES,like my twat
YES,like out of no where youve become an inconsiderate bitch and im beyond done with your shitty attitude backup
YES,like real shit dude da closest nicca i done seen to ai
YES,like she got a death touch  cor this bitch standing in front of me looking like rogue from the xmen
YES,like some nigga lie to bitches amp wonder why they go crazy  that aint me
YES,like stop being a bitch for  seconds
YES,like that bitch ernest or somebody
YES,like the hoes when they lay w me puppy eyes when i go sayin stay wit me
YES,like the song french got all the black bitches mad because my main bitch strawberry lololol
YES,like these nigguhs pussy theres no other thesis
YES,likka downtown bitch at a secondline  caer man yeah thats ball game teddy bridgewater gettin in  we hit 
YES,lil  yo in trouble for beatin a bitch showing the judge zero respect lol brooklyn niggas and they temper
NO,lil kim really made herself trash smh 
YES,lil wayne has fucked every bad bitch in the game
YES,lil bitch
YES,lil bitch ass
YES,lil bitch but her ass move 
YES,lil bitch coulda let me go i was right by my house 
YES,lil bitch dumb
YES,lil bitch with enough ass ampamp a future 
YES,lil cuz need to help a bitch out
YES,lil dumb ass bitch i aint fucking with you
YES,lil hoe tweets on point
YES,lil riri sittin pretty while u bitches layin petty
YES,lil seaside hoes walkin to our side for whaaat
NO,lilly just tried to climb up a tree after a bird and completely failed oh my god 
YES,lima fears change but yet wants to bitch about how much it sucks 
YES,listen to her aaliyah she curving you on the low  what it mean if a girl thinks u have the hoes but u dont
YES,listening to the latina women talk about their baby daddys andbeating bitches asses makes being in the sub at am woh ita little bit
YES,listing to my dumb ass mom amp just getting my eyebrows done at a new place the bitch fucced them up amp i have picture day tomorrow 
YES,literally every man in my fam copped a bad white bitch as a wife i aint even boutta break da chain unless a latina comes around
NO,literally in the middle of the ghetto and these people look scary
YES,literally just got shit on by a seagull youre gonna fuckin die bird
NO,literally just got up and the first thing i did was chug a huge glass of water
YES,literally was in the best mood and bitches literally killed my vibe
YES,litterally cant wait for this weekend with my bad bitches 
YES,little bitch
NO,little bitty bumble bee bumblebee 
YES,little fucking gook who smells like shit an than thinking theyre the motherfuckin boss the fuck
NO,little things can just kill a negros mood man
NO,live birds found in elmo doll at usmexico border from  
YES,living with my bitches live borrelli  saispas 
YES,living with my bitches hashtag live 
YES,lmao    my nicca    wat fool
YES,lmao on the play   getting pussy is so easy when they believe youre omar eppss brother or the steelers head coachs son
YES,lmao   i mean damn bitch you was almost ready  minutes ago 
YES,lmao i look like some s retard today 
YES,lmao lebrons expression says it all   this nigga is a fuckin faggot 
YES,lmao   the food aint gon run from you fat bitch
YES,lmao   yeah that pussy yours cee   come get some breakfast from boom   breakfast plz
YES,lmao   if u live wit ya girl and u do dishes u a faggot
YES,lmao  st so none of you bitches on my tl diy salad extradressing
NO,lmao   the in soles in reebok classics cant even handle the diabetic weight rick ross holds
YES,lmao   yo a cooned out nigger boy
YES,lmao    malik thats all it take  ima sta lifting bitches up after the club too
NO,lmao   lowkey peyton manning trash
YES,lmao bitches is crazyafter reading the first sentence to yaself jus see how dumb you sound asidebitchmadethis 
YES,lmao chill spook   you think you better than niggas cause you in miami you ber colored faggot 
YES,lmao drake is on some bullshit with serena williams wallah she looks like a tranny
YES,lmao he left that bitch
YES,lmao if i catch u in tha field im blowin will chaysin shut yo bitch ass up opp lol
YES,lmao let these hoes be hoes aint no savin nem
YES,lmao look at these hoes   
NO,lmao redskins turnin up
YES,lmao shoy twitter name is pussy  chubbylmfao im dead
YES,lmao that the funniest way to disrespect a person by calling him a itty bitty bitch makes me feel low in life
NO,lmao the shovel video is pretty awesome she went down like a ton of bricks lol gotta love honky riff raff savages that is all
YES,lmao they got the titanfall jump in this bitch
YES,lmao this bitch high asf and she asked me do i look high
YES,lmao this bitch thinks she fancy with some michael kors
YES,lmao this bitch
YES,lmao trifling ass bitch
YES,lmao wack ass rappers stay mad make better music then little bitch    get on the suck my dick list
YES,lmao wallah youre nasty bitch
YES,lmao   lmao    youll never be vegas you faggot punk bitch
YES,lmao  grapes is fish pussy wett
YES,lmao   harden look like the last air bender out this bitch 
YES,lmao you niggas regionally picky about hoes now just say anything on twitter makes its fun tho
YES,lmao   nobody cleans a house faster than a nigga expecting some pussy
YES,lmao i still feel played bout this hoe
YES,lmao these hoes
YES,lmaoo  bad bitch can i hit that
YES,lmaoo i shouldve seen that coming    fat bitches need love to craig
YES,lmaoo   angelsamuels   ur a bitch for not following back  
YES,lmaoo  ladavid  bruh make a song called uber and the hook can be that uber make that pussy wet
YES,lmaoo  that stfuwho are u to prefer what a woman wears on her feet bitch   i hate bitches that wear wedges
YES,lmaoo man this bitch thinks shes so intelligent
YES,lmaoo shut up hoe
YES,lmaoo tony spanked it maaad times to that bitch voice
YES,lmaoo u a downgrade has been jayin ass bitch
NO,lmaoo we was sayin this same statement last year   boozer is trash bro im done 
YES,lmaooo   she a tranny if she can open a jar of pickles by herself
NO,lmaooo naw man   yo want in   u serious bro lol   am early bird special
YES,lmaooo nigga said a hol it down dyke was in the background
YES,lmaooo wait so why everybody talm bout card crackers i missed it
YES,lmaoooo   his sister probably got the pussy that night  cutcard neverforget 
YES,lmaoooo deep   that girl curved every nigga that tried to holla and nobody said fuck you then bitchwhiteprivilege
YES,lmaoooo nah im down here turning up   yah not gonna believe this but  being a bitch in bg being a bitch 
NO,lmaoooo komo a bird in the hand is woh two in the bush 
YES,lmaoooo  remember when yall bitches were lotus flower bombs around this time last year
YES,lmaooooo   bitches be like relationship goals dumb ass nigga 
YES,lmaooooo im outta here  eyecreep bobby shmurda looks like a negro league player 
YES,lmaoooooo  that bitch stripping at a murder scene  my view  
NO,lmaoooooo  supreme being trash guess bape is trash to huh
YES,lmaoooooo     dre really is a big sloppy bitch hes fat as shit
YES,lmaoooooo lil dave you a hoe for that
YES,lmaoooooooo   you woke up a faggot didnt you  betha my nigga aint get carded since i was a sophomore b
YES,lmaoooooooo  grapes dumped the shyt outta me fuck wrong with her im perfect like angel pussy
YES,lmaoooooooo   dangelo prolly nice as shit at madden now lmao fat bitch
YES,lmfao   fat hoes in tight clothes be lookin like a half opened can of biscuits
YES,lmfao  st eating pussy   of what    i really want my braces off its in the way 
NO,lmfao   the new york  have won  world series titles the most of alltime
YES,lmfao  trishaann i only twerk to somewhere in america because when hov says twerk you twerk bitch
YES,lmfao all bitches is hoes then
YES,lmfao bitch got her shit rocked
YES,lmfao but  we dont talk  gtfoh  bitch i guessed it amp i was right 
YES,lmfao custy bitches be like   come on in
YES,lmfao hoe
YES,lmfao niggas was going ham on the trash can in class
NO,lmfao no you didnt  fresh  got cute new avi and all but she too old for colored contacts 
YES,lmfao right  you knew you was sidechick stop hating hoe
YES,lmfao this is some straight up retarded shit up in here
YES,lmfao u sloth trinidad james with a relaxer lookin ass bitchbri i hate niggers imma sta talking to white boys
YES,lmfao watching brokeback mountain with taylor cuz weve both never seen it aha queers 
YES,lmfao oh i forgot texting it to u now    i told u to text me what i need to buy for the salad a bitch hungry
YES,lmfaooo nigga   nigga yo lips look like a charcoal bitch pussy
YES,lmfaooo this bitch hits my car and calls the cops and says it was my fault  dumb bitch
YES,lmfaooo two bad bitches giving me head at the same dam time oldpics lol 
YES,lmfaoooo fizz baby mama snatched that bitch soul
YES,lmfaooooo   cant trust a bitch that dont smile with her teeth
YES,lmfaoooooo   im so glad my shoy aint all over twitter and ig tryna be a famous columbus hoe 
YES,lmfaoooooo   lmfaooooooopoooooo   here come yo bitch ass auntie 
YES,lmfaooooooooo bro   strippers on twitter talking about how much money they made tonight like bitch i will rob you
YES,load this bitch up with kool aid
YES,lock  fat bitches in  room for  days with just  mcdoubles now thats hunger games
NO,log off nigger   relationshipgoals 
YES,lol facts  the baddest bitches be porn stars n strippers
YES,lol  active   idgaf about an active hoe as long as shes not fucking my man need to learn how to mind your business
YES,lol  me next time bitch
YES,lol father has bitches pouring arizona tea on themselves in this one video
YES,lol i followed the bitch just so i can unfollow her cause she talkin shit shit away with her two
YES,lol i love when ppl think ima fucking look away like a pussy when i catch them staring at me lmao look away hoe
YES,lol i make hoes madd hahhaha fakingg 
YES,lol i never understood retards who use the atm and pay a  fee to get  and put it in gas so the dont pay the credit price 
YES,lol i see what you did there    hell yeah bitches hate that shit
YES,lol i told kenzies bf i was going to stop cussing and he lold in my face like bitch u dont even know me
YES,lol i told my brother imma good christin girl he said nah u a wholesome hoe lmaoo so bogus who says shit like dat he mean af
YES,lol it aint nun wrong wit tryn to be  of da realist niccas n da city tho salute
YES,lol jk i changed my number on them hos
YES,lol lebron a bitch now that basketball is back say goodbye to spos center its lebron center now
YES,lol nicca dime game got soo much clout niccas goin to da store to buy sum dice
YES,lol    just need to know what that pussy like so one time is fine with me
YES,lol   youuuuu got niggas but i dont got bitches
YES,lol   most chicks that go to enon are hoes or reformed hoes
YES,lol sam said betty boop is a hoe 
YES,lol actually bitch please choke on my nuts
YES,lol at bitches thinking kanye is the perfect man because he opened the car door for his wife you bitches dont know wtf yall need
YES,lol at the random fist fight aka pussy shove match at dnd tonight
YES,lol at these honkies talking trash im done with this shit growup whitetrash
YES,lol at this bitch ass boy telling me how to respond to peer pressure for values of peer pressure that equal being called a groupie
YES,lol bitch
YES,lol bitch u a has been
YES,lol bitch you think youre classy the fuck ever
YES,lol bitches be hella mad about they exs like why cant you be friends and forget about the past
NO,lol colored contacts played out
YES,lol dat bitch petty
YES,lol faggot team pipe beef
YES,lol hell naw fuck dat one swing all swing bitch one gone get punch then the rest gone get punched tf out lmao
NO,lol ike turner 
YES,lol im out here curving bitches like im taken
YES,lol its  and bitches are out here staggering drunk
YES,lol lawwwddd thats why i aint fuck with jitt i never wanna be labeled a hoe
YES,lol life made her a hoe
YES,lol look  is mike browns twitter look at the trash he wrote about lmao gentle giant my ass ferguson
YES,lol my brother a fag mann
YES,lol my brothers just said he a pussy ass niga well in the words of wizdom i second dat lmaoo leave u hu out here
YES,lol my porn name is master licker wtf y i gotta have dat bitch ass name
YES,lol niccas remember the ginyu force 
YES,lol niggas out here saving hoes 
YES,lol niggas still be talking about me threw bitches smh
YES,lol petty ass   lmmfaooooo  a hoe  
YES,lol shawty at sheets gave me her number haha i throw tht shit in trash outside
YES,lol stop fuckin wit dem birds   fuck yall hoes all yall do is lie
YES,lol thats some hoe shit
YES,lol they tricking niccas left n right
YES,lol this freshman said why dress up as a baby thats so retarded i said well i mean u act like a baby so might as well dress like one
YES,lol this girl makes fun of guys for having like light voices but im just like bitch your voice is like deeper than five men together wtf
YES,lol u mad motherfuckin hoe
YES,lol when a nigga say he miss u say dont miss me miss ya bitch lmao
YES,lol youre a cunt liar and i hope you drop dead k 
YES,lol bitch ooop qt prsche you little twats
YES,lol so since im from the south i automatically sound like a fucking redneck hahahaha how about fuck you stupid ass
YES,lol what i look like waiting on another nigga bitch
YES,lol nice crutch hoe
NO,lol shut up    lmao early bird gets the worm
YES,lololol joey lattimes phone just called him retarded
YES,lolololol not to be a hoe but that was a nyyce one
YES,long hair  pussy any time you want it
YES,long neck ass bitch lmbo
NO,long yellow
YES,longway bitch
YES,look a yall makeup bitches  lookin like a ghost when ya wake up bitches
YES,look at me does it look like i give a fuck or half a fuck or the square root of a fuck no the slope of my fuck is zero
YES,look at that thot pussy popping for usher
YES,look at them hoes man fuck them hoes niggah lets get smoked
YES,look at this bad bitch dority 
YES,look at this coon ass nigga here standing on a damn toilet looking around for his manhood 
YES,look at this fucking kaffirs hairdo only a nigger 
YES,look at this little faggot
YES,look at this pussy  
YES,look at yall bitches only hmu when ya wifi on bitches
YES,look at you lying ass bitches couldnt finish school stripping on ya mind ass bitches
YES,look at you now look at us all my niggas look pussy as fuck
YES,look bitch  go and suck a dick im a real street nicca i aint wit dat sucka shit
YES,look rich act poor and never trip over a bitch that aint yours 
YES,look call me chubby call me a dumb stoner say im an asshole whatever but we alllll know i can rap bitch shut the hell up hahaha
YES,looked like you but at the same time looked like some biker bitch or punk rock bitch from a s movie
YES,lookin at my bitch i bet she give yo ass a bone
YES,lookin at u hoes federalboobieinspector 
YES,lookin for your bitch she probably with me 
YES,lookin like a total swag fag ayeeee
NO,looking back i liked colored better lets go back to that
NO,looking forward to ncaa and nba basketball  in the states soon iubb hoosiers pacers pacernation and of course breadsticks
YES,looking like a nappy headed hoe but reppin that patrick ewing crew neck tho 
NO,looks as if federal gun laws to be proposed this week lack awb hope the media and antigun crowd choke on crow
NO,looks like a tool but is useful as a clay hammer fag  
NO,looks like the yankees will be competing with boston for the east cellar this year mlb
YES,looks like the next douche bag teabagger to be crowned governor is some ghoul named ducey rhymes with douchy azgov azvotes tcot gop
YES,lord    just shut up you pathetic ass bitch youre so wohless
YES,lord please get me out of this ghetto ass hospital 
YES,los bitch taught me the true meaning of gravity when her panties kissed her ankles
YES,los bitch told me if my name sta with a d i could fucka b c she got the d
YES,los pussy ass lost by  points  i winnnnnnnnn
YES,lot of my peeps playing nite g playing against the heat my nig louie playing against rutgers and my girl tif playing in the wnba finals
YES,lou is such a lil bitch
YES,love a bitch fight
YES,love fat hoes n tight clothes n granny panties seeeexxaaaay
YES,love getting nudes from my bitches 
YES,love having subs cause when my
NO,love is a bird of flames thank you for that song lynch bell
YES,love my bitches   
YES,love when the bitches take selfies with their tongue out just gearin up for that money shot
YES,love you more than those bitches before say youll remember baby say youll remember i will love you until the end of time 
YES,loveem and hate em shitbit big booty bitches
YES,lovin hoes but thats same bitch we put the pipe in she suckin dick thats the same bitch you give goodnight kiss
YES,low info people are pissed oh no dumb fucks race baiting bitches
YES,lowkey got a fan of my hoop skills at lbcc aha he my niggah now lol
YES,lowkey youre still my bitch 
YES,loyal pussy forever bein better than the bitch thats been passed around
YES,lucky bitch still in ecuador
YES,luda said that his bitch bad well mine looks better in any weather lol
YES,luke bryan is such a faggot tool
YES,lying bitch 
YES,lynch mob thugs threaten zimmerman jury nggas coming for that bitch assjury  the hatred wont stop flowingwar
YES,me too   hilife im finna look for tht hoebut shiiiidi know sumptin bout a cont 
NO,mt  ted cruz we are proud wacko birds standwithcruz keepcruzing is that a pun
YES,murder her   when u fuck with crazy bitches shit like this happens 
YES,my chest   ima make a song called perez hilton and its gonabe about a gay pay boy whos a fat slut with no bitches
YES,my nigga  thegawd feel good to not have no hoes yall cant even throw that charge my way no more
YES,ma bottom bitch cotton pick if i tell her too  she give me money all yo hoe give you is attitude
YES,macc amp cheese 
NO,mace for your wife charlie brown rejectedpeanutsspecials
NO,mad respect to affleck for refusing to wear a yankees cap though as a sox fan wearing a mets cap probably irritated him too
YES,mad that its a pussy gym and full of fuck people
YES,made it to the world series ned yost out here fucking everybody bitch on the low
YES,made one of my all time favorites look like a bitch on the grandest stage of em all
NO,madea and this old hillbilly are hilarious together
NO,magellan you suck at trash talk  
YES,magic  ball are these hoes loyal 
NO,majority of it is trash anyway
YES,majority of the hoes on this gram instafrontin 
NO,majority of the time a womans story is trash anyway
YES,make my burger bitch  
YES,make sure that pussy clean 
YES,make up aists  cover up for selling pussy or second gig for baenders or students
YES,make your first impression with me the best or like nino brown ima cancel that bitch
YES,makem eat my ass since eating pussy aint major nomore 
YES,makeup be saving alot of these bitches from being single
YES,makeup save you hoes
NO,making brownies
NO,making up drake dissesgtgt    cant wait to call it trash and tell everyone that b l u will forver be the goat out of la
YES,man  ducked me like a true hick would have split that white trash faggot lid
YES,man i cant stop looking at this hoe twerking on my facebook
YES,man i do have hoes and they are all in the same location 
YES,man i hope she dont think i think she a hoe 
YES,man i just watched that  shades of gay trailer and that shit looked like the wackest movie of all time yall be hyping up trash on here
